,city,state,age,males,females,state_name,city_state
6615,Boca Raton,FL,37.0,0,1,Florida,"Boca Raton, Florida"
6616,Boca Raton,FL,56.0,0,1,Florida,"Boca Raton, Florida"
6617,Boynton Beach,FL,30.0,0,1,Florida,"Boynton Beach, Florida"
6618,Bradenton,FL,47.0,0,1,Florida,"Bradenton, Florida"
6619,Brandon,FL,44.0,0,1,Florida,"Brandon, Florida"
6620,Brooksville,FL,8.0,0,1,Florida,"Brooksville, Florida"
6621,Broward,FL,30.0,0,1,Florida,"Broward, Florida"
6622,Cape Coral,FL,49.0,0,1,Florida,"Cape Coral, Florida"
6623,Clay County,FL,23.0,0,1,Florida,"Clay County, Florida"
6624,Clearwater,FL,40.0,0,1,Florida,"Clearwater, Florida"
6625,Cocoa,FL,24.0,0,1,Florida,"Cocoa, Florida"
6626,Cocoa,FL,76.0,0,1,Florida,"Cocoa, Florida"
6627,Cooper City,FL,44.0,0,1,Florida,"Cooper City, Florida"
6628,Dade City,FL,49.0,0,1,Florida,"Dade City, Florida"
6629,Dania Beach,FL,52.0,0,1,Florida,"Dania Beach, Florida"
6630,Duette,FL,42.0,0,1,Florida,"Duette, Florida"
6631,Floral City,FL,24.0,0,1,Florida,"Floral City, Florida"
6632,Fort Lauderdale,FL,41.0,0,1,Florida,"Fort Lauderdale, Florida"
6633,Fort Lauderdale ,FL,22.0,0,1,Florida,"Fort Lauderdale , Florida"
6634,Fort Myers,FL,16.0,0,1,Florida,"Fort Myers, Florida"
6635,Fort Myers,FL,28.0,0,1,Florida,"Fort Myers, Florida"
6636,Fort Pierce,FL,34.0,0,1,Florida,"Fort Pierce, Florida"
6637,Gainesville,FL,22.0,0,1,Florida,"Gainesville, Florida"
6638,Graceville,FL,31.0,0,1,Florida,"Graceville, Florida"
6639,Hallandale Beach,FL,47.0,0,1,Florida,"Hallandale Beach, Florida"
6640,Hialeah,FL,17.0,0,2,Florida,"Hialeah, Florida"
6641,Hialeah,FL,22.0,0,1,Florida,"Hialeah, Florida"
6642,Hialeah,FL,51.0,0,1,Florida,"Hialeah, Florida"
6643,Hialeah,FL,68.0,0,1,Florida,"Hialeah, Florida"
6644,Immokalee,FL,21.0,0,1,Florida,"Immokalee, Florida"
6645,Jacksonville,FL,13.0,0,2,Florida,"Jacksonville, Florida"
6646,Jacksonville,FL,14.0,0,1,Florida,"Jacksonville, Florida"
6647,Jacksonville,FL,45.0,0,1,Florida,"Jacksonville, Florida"
6648,Jacksonville,FL,50.0,0,1,Florida,"Jacksonville, Florida"
6649,Jacksonville,FL,80.0,0,1,Florida,"Jacksonville, Florida"
6650,Jasper,FL,61.0,0,1,Florida,"Jasper, Florida"
6651,Jupiter,FL,29.0,0,1,Florida,"Jupiter, Florida"
6652,Lake Wales,FL,51.0,0,1,Florida,"Lake Wales, Florida"
6653,Lake Worth,FL,24.0,0,1,Florida,"Lake Worth, Florida"
6654,Lakeland,FL,72.0,0,1,Florida,"Lakeland, Florida"
6655,Lauderhill,FL,19.0,0,1,Florida,"Lauderhill, Florida"
6656,Lauderhill,FL,39.0,0,1,Florida,"Lauderhill, Florida"
6657,Lealman,FL,24.0,0,1,Florida,"Lealman, Florida"
6658,Lehigh Acres,FL,48.0,0,1,Florida,"Lehigh Acres, Florida"
6659,Lehigh Acres,FL,55.0,0,1,Florida,"Lehigh Acres, Florida"
6660,Liberty City,FL,37.0,0,1,Florida,"Liberty City, Florida"
6661,Margate,FL,88.0,0,1,Florida,"Margate, Florida"
6662,Marion,FL,32.0,0,1,Florida,"Marion, Florida"
6663,Marion County,FL,64.0,0,1,Florida,"Marion County, Florida"
6664,Melbourne,FL,38.0,0,1,Florida,"Melbourne, Florida"
6665,Miami,FL,18.0,0,1,Florida,"Miami, Florida"
6666,Miami,FL,28.0,0,1,Florida,"Miami, Florida"
6667,Miami,FL,30.0,0,1,Florida,"Miami, Florida"
6668,Miami,FL,31.0,0,1,Florida,"Miami, Florida"
6669,Miami,FL,51.0,0,1,Florida,"Miami, Florida"
6670,Miami Gardens,FL,12.0,0,1,Florida,"Miami Gardens, Florida"
6671,Miami Gardens,FL,70.0,0,1,Florida,"Miami Gardens, Florida"
6672,Miami-Dade,FL,4.0,0,1,Florida,"Miami-Dade, Florida"
6673,Miami-Dade County,FL,34.0,0,1,Florida,"Miami-Dade County, Florida"
6674,Miramar,FL,51.0,0,1,Florida,"Miramar, Florida"
6675,North Miami Beach,FL,28.0,0,1,Florida,"North Miami Beach, Florida"
6676,Ocala,FL,54.0,0,1,Florida,"Ocala, Florida"
6677,Orange City,FL,83.0,0,1,Florida,"Orange City, Florida"
6678,Orange County,FL,30.0,0,1,Florida,"Orange County, Florida"
6679,Orange County,FL,55.0,0,1,Florida,"Orange County, Florida"
6680,Orange County,FL,59.0,0,1,Florida,"Orange County, Florida"
6681,Orange Park,FL,27.0,0,1,Florida,"Orange Park, Florida"
6682,Orange Park,FL,33.0,0,1,Florida,"Orange Park, Florida"
6683,Orlando,FL,45.0,0,1,Florida,"Orlando, Florida"
6684,Pahokee,FL,57.0,0,1,Florida,"Pahokee, Florida"
6685,Palm Bay,FL,54.0,0,1,Florida,"Palm Bay, Florida"
6686,Panama City,FL,19.0,0,1,Florida,"Panama City, Florida"
6687,Panama City,FL,24.0,0,1,Florida,"Panama City, Florida"
6688,Panama City,FL,44.0,0,1,Florida,"Panama City, Florida"
6689,Pembroke Park,FL,38.0,0,1,Florida,"Pembroke Park, Florida"
6690,Pembroke Pines,FL,49.0,0,1,Florida,"Pembroke Pines, Florida"
6691,Pensacola,FL,14.0,0,1,Florida,"Pensacola, Florida"
6692,Pensacola,FL,29.0,0,1,Florida,"Pensacola, Florida"
6693,Riviera Beach,FL,21.0,0,1,Florida,"Riviera Beach, Florida"
6694,Riviera Beach,FL,64.0,0,1,Florida,"Riviera Beach, Florida"
6695,Rosemont,FL,25.0,0,1,Florida,"Rosemont, Florida"
6696,Royal Palm Beach,FL,23.0,0,1,Florida,"Royal Palm Beach, Florida"
6697,Sarasota,FL,1.0,0,1,Florida,"Sarasota, Florida"
6698,Sarasota,FL,35.0,0,1,Florida,"Sarasota, Florida"
6699,Sarasota,FL,90.0,0,1,Florida,"Sarasota, Florida"
6700,Southport,FL,48.0,0,1,Florida,"Southport, Florida"
6701,St. Petersburg,FL,53.0,0,1,Florida,"St. Petersburg, Florida"
6702,Stonecrest,FL,77.0,0,1,Florida,"Stonecrest, Florida"
6703,Summerfield,FL,77.0,0,1,Florida,"Summerfield, Florida"
6704,Tallahassee,FL,3.0,0,1,Florida,"Tallahassee, Florida"
6705,Tallahassee,FL,22.0,0,1,Florida,"Tallahassee, Florida"
6706,Tamarac,FL,60.0,0,1,Florida,"Tamarac, Florida"
6707,Tamarac,FL,75.0,0,1,Florida,"Tamarac, Florida"
6708,Tampa,FL,22.0,0,2,Florida,"Tampa, Florida"
6709,Tampa,FL,46.0,0,1,Florida,"Tampa, Florida"
6710,Tampa,FL,52.0,0,1,Florida,"Tampa, Florida"
6711,Tampa,FL,68.0,0,1,Florida,"Tampa, Florida"
6712,Tampa,FL,70.0,0,1,Florida,"Tampa, Florida"
6713,Tampa,FL,87.0,0,1,Florida,"Tampa, Florida"
6714,Tequesta,FL,75.0,0,1,Florida,"Tequesta, Florida"
6715,Town 'n Country,FL,34.0,0,1,Florida,"Town 'n Country, Florida"
6716,West Palm Beach,FL,41.0,0,1,Florida,"West Palm Beach, Florida"
6717,Wildwood,FL,47.0,0,1,Florida,"Wildwood, Florida"
6718,Appleton,WI,21.0,1,0,Wisconsin,"Appleton, Wisconsin"
6719,Appleton,WI,25.0,1,0,Wisconsin,"Appleton, Wisconsin"
6720,Beloit,WI,19.0,1,0,Wisconsin,"Beloit, Wisconsin"
6721,Beloit,WI,23.0,1,0,Wisconsin,"Beloit, Wisconsin"
6722,Beloit,WI,30.0,1,0,Wisconsin,"Beloit, Wisconsin"
6723,Big Flats,WI,55.0,1,0,Wisconsin,"Big Flats, Wisconsin"
6724,Bristol,WI,53.0,1,0,Wisconsin,"Bristol, Wisconsin"
6725,Dodgeville,WI,41.0,1,0,Wisconsin,"Dodgeville, Wisconsin"
6726,Elkhorn,WI,18.0,1,0,Wisconsin,"Elkhorn, Wisconsin"
6727,Gordon,WI,21.0,1,0,Wisconsin,"Gordon, Wisconsin"
6728,Grand Chute,WI,31.0,1,0,Wisconsin,"Grand Chute, Wisconsin"
6729,Green Bay,WI,49.0,1,0,Wisconsin,"Green Bay, Wisconsin"
6730,Green Bay,WI,63.0,1,0,Wisconsin,"Green Bay, Wisconsin"
6731,Hamburg,WI,29.0,1,0,Wisconsin,"Hamburg, Wisconsin"
6732,Hayward,WI,26.0,1,0,Wisconsin,"Hayward, Wisconsin"
6733,Howard,WI,46.0,1,0,Wisconsin,"Howard, Wisconsin"
6734,Janesville,WI,43.0,1,0,Wisconsin,"Janesville, Wisconsin"
6735,Juneau Co,WI,28.0,1,0,Wisconsin,"Juneau Co, Wisconsin"
6736,Kenosha,WI,20.0,1,0,Wisconsin,"Kenosha, Wisconsin"
6737,Kenosha,WI,23.0,1,0,Wisconsin,"Kenosha, Wisconsin"
6738,MIlwaukee,WI,20.0,1,0,Wisconsin,"MIlwaukee, Wisconsin"
6739,Madison,WI,30.0,1,0,Wisconsin,"Madison, Wisconsin"
6740,Madison,WI,34.0,1,0,Wisconsin,"Madison, Wisconsin"
6741,Madison,WI,43.0,1,0,Wisconsin,"Madison, Wisconsin"
6742,Madison,WI,59.0,1,0,Wisconsin,"Madison, Wisconsin"
6743,Manitowoc,WI,62.0,1,0,Wisconsin,"Manitowoc, Wisconsin"
6744,Milwaukee,WI,14.0,2,0,Wisconsin,"Milwaukee, Wisconsin"
6745,Milwaukee,WI,16.0,2,0,Wisconsin,"Milwaukee, Wisconsin"
6746,Milwaukee,WI,17.0,4,0,Wisconsin,"Milwaukee, Wisconsin"
6747,Milwaukee,WI,18.0,4,0,Wisconsin,"Milwaukee, Wisconsin"
6748,Milwaukee,WI,19.0,5,1,Wisconsin,"Milwaukee, Wisconsin"
6749,Milwaukee,WI,20.0,4,0,Wisconsin,"Milwaukee, Wisconsin"
6750,Milwaukee,WI,21.0,5,0,Wisconsin,"Milwaukee, Wisconsin"
6751,Milwaukee,WI,22.0,3,1,Wisconsin,"Milwaukee, Wisconsin"
6752,Milwaukee,WI,23.0,6,0,Wisconsin,"Milwaukee, Wisconsin"
6753,Milwaukee,WI,24.0,4,0,Wisconsin,"Milwaukee, Wisconsin"
6754,Milwaukee,WI,25.0,3,0,Wisconsin,"Milwaukee, Wisconsin"
6755,Milwaukee,WI,26.0,3,2,Wisconsin,"Milwaukee, Wisconsin"
6756,Milwaukee,WI,27.0,2,3,Wisconsin,"Milwaukee, Wisconsin"
6757,Milwaukee,WI,28.0,3,0,Wisconsin,"Milwaukee, Wisconsin"
6758,Milwaukee,WI,29.0,5,1,Wisconsin,"Milwaukee, Wisconsin"
6759,Milwaukee,WI,30.0,2,0,Wisconsin,"Milwaukee, Wisconsin"
6760,Milwaukee,WI,31.0,3,0,Wisconsin,"Milwaukee, Wisconsin"
6761,Milwaukee,WI,33.0,3,0,Wisconsin,"Milwaukee, Wisconsin"
6762,Milwaukee,WI,35.0,1,0,Wisconsin,"Milwaukee, Wisconsin"
6763,Milwaukee,WI,36.0,1,0,Wisconsin,"Milwaukee, Wisconsin"
6764,Milwaukee,WI,37.0,1,0,Wisconsin,"Milwaukee, Wisconsin"
6765,Milwaukee,WI,38.0,2,0,Wisconsin,"Milwaukee, Wisconsin"
6766,Milwaukee,WI,39.0,4,1,Wisconsin,"Milwaukee, Wisconsin"
6767,Milwaukee,WI,41.0,1,0,Wisconsin,"Milwaukee, Wisconsin"
6768,Milwaukee,WI,43.0,1,0,Wisconsin,"Milwaukee, Wisconsin"
6769,Milwaukee,WI,44.0,2,0,Wisconsin,"Milwaukee, Wisconsin"
6770,Milwaukee,WI,45.0,2,0,Wisconsin,"Milwaukee, Wisconsin"
6771,Milwaukee,WI,46.0,1,0,Wisconsin,"Milwaukee, Wisconsin"
6772,Milwaukee,WI,47.0,1,0,Wisconsin,"Milwaukee, Wisconsin"
6773,Milwaukee,WI,51.0,1,0,Wisconsin,"Milwaukee, Wisconsin"
6774,Milwaukee,WI,53.0,1,0,Wisconsin,"Milwaukee, Wisconsin"
6775,Milwaukee,WI,56.0,1,0,Wisconsin,"Milwaukee, Wisconsin"
6776,Milwaukee,WI,57.0,1,0,Wisconsin,"Milwaukee, Wisconsin"
6777,Milwaukee,WI,58.0,1,0,Wisconsin,"Milwaukee, Wisconsin"
6778,Milwaukee,WI,63.0,1,0,Wisconsin,"Milwaukee, Wisconsin"
6779,Milwaukee,WI,71.0,1,0,Wisconsin,"Milwaukee, Wisconsin"
6780,Neenah,WI,28.0,1,0,Wisconsin,"Neenah, Wisconsin"
6781,Neillsville,WI,23.0,1,0,Wisconsin,"Neillsville, Wisconsin"
6782,Newbold,WI,51.0,1,0,Wisconsin,"Newbold, Wisconsin"
6783,Oneida,WI,24.0,1,0,Wisconsin,"Oneida, Wisconsin"
6784,Oregon,WI,68.0,1,0,Wisconsin,"Oregon, Wisconsin"
6785,Oshkosh,WI,29.0,1,0,Wisconsin,"Oshkosh, Wisconsin"
6786,Pensaukee,WI,49.0,1,0,Wisconsin,"Pensaukee, Wisconsin"
6787,Portage,WI,22.0,1,0,Wisconsin,"Portage, Wisconsin"
6788,Pound,WI,26.0,1,0,Wisconsin,"Pound, Wisconsin"
6789,Pound,WI,76.0,1,0,Wisconsin,"Pound, Wisconsin"
6790,Racine,WI,25.0,1,0,Wisconsin,"Racine, Wisconsin"
6791,Racine,WI,42.0,1,0,Wisconsin,"Racine, Wisconsin"
6792,Sheboygan,WI,66.0,1,0,Wisconsin,"Sheboygan, Wisconsin"
6793,Sparta,WI,21.0,1,0,Wisconsin,"Sparta, Wisconsin"
6794,Sugar Creek,WI,39.0,1,0,Wisconsin,"Sugar Creek, Wisconsin"
6795,Town of Menasha,WI,66.0,1,0,Wisconsin,"Town of Menasha, Wisconsin"
6796,Waukesha County,WI,18.0,1,0,Wisconsin,"Waukesha County, Wisconsin"
6797,Waupun,WI,45.0,1,0,Wisconsin,"Waupun, Wisconsin"
6798,West Allis,WI,21.0,1,0,Wisconsin,"West Allis, Wisconsin"
6799,Adams County,WI,27.0,0,1,Wisconsin,"Adams County, Wisconsin"
6800,Black River Falls,WI,34.0,0,1,Wisconsin,"Black River Falls, Wisconsin"
6801,Bristol,WI,52.0,0,1,Wisconsin,"Bristol, Wisconsin"
6802,Kenosha,WI,33.0,0,1,Wisconsin,"Kenosha, Wisconsin"
6803,Ladysmith,WI,65.0,0,1,Wisconsin,"Ladysmith, Wisconsin"
6804,Ledgeview,WI,23.0,0,1,Wisconsin,"Ledgeview, Wisconsin"
6805,Madison,WI,25.0,0,1,Wisconsin,"Madison, Wisconsin"
6806,Madison,WI,31.0,0,1,Wisconsin,"Madison, Wisconsin"
6807,Mauston,WI,29.0,0,1,Wisconsin,"Mauston, Wisconsin"
6808,Milwaukee,WI,6.0,0,1,Wisconsin,"Milwaukee, Wisconsin"
6809,Milwaukee,WI,15.0,0,1,Wisconsin,"Milwaukee, Wisconsin"
6810,Milwaukee,WI,59.0,0,2,Wisconsin,"Milwaukee, Wisconsin"
6811,Oregon,WI,64.0,0,1,Wisconsin,"Oregon, Wisconsin"
6812,Oshkosh,WI,28.0,0,1,Wisconsin,"Oshkosh, Wisconsin"
6813,Racine,WI,44.0,0,1,Wisconsin,"Racine, Wisconsin"
6814,Rock County,WI,59.0,0,1,Wisconsin,"Rock County, Wisconsin"
6815,Waukesha,WI,24.0,0,1,Wisconsin,"Waukesha, Wisconsin"
6816,Wauwatosa,WI,30.0,0,1,Wisconsin,"Wauwatosa, Wisconsin"
6817,Arcadia,OK,34.0,1,0,Oklahoma,"Arcadia, Oklahoma"
6818,Arcadia,OK,39.0,1,0,Oklahoma,"Arcadia, Oklahoma"
6819,Ardmore,OK,21.0,1,0,Oklahoma,"Ardmore, Oklahoma"
6820,Bennington,OK,35.0,1,0,Oklahoma,"Bennington, Oklahoma"
6821,Bennington,OK,66.0,1,0,Oklahoma,"Bennington, Oklahoma"
6822,Boise City,OK,71.0,1,0,Oklahoma,"Boise City, Oklahoma"
6823,Boley,OK,54.0,1,0,Oklahoma,"Boley, Oklahoma"
6824,Caddo County,OK,53.0,1,0,Oklahoma,"Caddo County, Oklahoma"
6825,Calvin,OK,21.0,1,0,Oklahoma,"Calvin, Oklahoma"
6826,Chandler,OK,35.0,1,0,Oklahoma,"Chandler, Oklahoma"
6827,Choctaw,OK,48.0,1,0,Oklahoma,"Choctaw, Oklahoma"
6828,Clinton,OK,18.0,1,0,Oklahoma,"Clinton, Oklahoma"
6829,Coleman,OK,14.0,1,0,Oklahoma,"Coleman, Oklahoma"
6830,Coweta,OK,15.0,1,0,Oklahoma,"Coweta, Oklahoma"
6831,Coweta,OK,33.0,1,0,Oklahoma,"Coweta, Oklahoma"
6832,Cushing,OK,18.0,1,0,Oklahoma,"Cushing, Oklahoma"
6833,Duncan,OK,23.0,1,0,Oklahoma,"Duncan, Oklahoma"
6834,Duncan,OK,71.0,1,0,Oklahoma,"Duncan, Oklahoma"
6835,Edmond,OK,20.0,1,0,Oklahoma,"Edmond, Oklahoma"
6836,Enid,OK,24.0,1,0,Oklahoma,"Enid, Oklahoma"
6837,Enid,OK,36.0,1,0,Oklahoma,"Enid, Oklahoma"
6838,Enid,OK,43.0,1,0,Oklahoma,"Enid, Oklahoma"
6839,Fort Smith,OK,29.0,1,0,Oklahoma,"Fort Smith, Oklahoma"
6840,Guthrie,OK,3.0,1,0,Oklahoma,"Guthrie, Oklahoma"
6841,Haskell,OK,24.0,1,0,Oklahoma,"Haskell, Oklahoma"
6842,Hominy,OK,16.0,1,0,Oklahoma,"Hominy, Oklahoma"
6843,Hugo,OK,19.0,1,0,Oklahoma,"Hugo, Oklahoma"
6844,Hugo,OK,23.0,1,0,Oklahoma,"Hugo, Oklahoma"
6845,Jay,OK,55.0,1,0,Oklahoma,"Jay, Oklahoma"
6846,Kenefic,OK,24.0,1,0,Oklahoma,"Kenefic, Oklahoma"
6847,Langston,OK,50.0,1,0,Oklahoma,"Langston, Oklahoma"
6848,Lawton,OK,17.0,2,0,Oklahoma,"Lawton, Oklahoma"
6849,Lawton,OK,20.0,1,0,Oklahoma,"Lawton, Oklahoma"
6850,Lawton,OK,28.0,1,0,Oklahoma,"Lawton, Oklahoma"
6851,Lawton,OK,31.0,1,0,Oklahoma,"Lawton, Oklahoma"
6852,McLoud,OK,27.0,1,0,Oklahoma,"McLoud, Oklahoma"
6853,Miami,OK,38.0,1,0,Oklahoma,"Miami, Oklahoma"
6854,Midwest City,OK,37.0,1,0,Oklahoma,"Midwest City, Oklahoma"
6855,Midwest City,OK,54.0,1,0,Oklahoma,"Midwest City, Oklahoma"
6856,Moore,OK,16.0,1,0,Oklahoma,"Moore, Oklahoma"
6857,Muldrow,OK,23.0,1,0,Oklahoma,"Muldrow, Oklahoma"
6858,Muskogee,OK,27.0,1,0,Oklahoma,"Muskogee, Oklahoma"
6859,Norman,OK,20.0,1,0,Oklahoma,"Norman, Oklahoma"
6860,Norman,OK,51.0,1,0,Oklahoma,"Norman, Oklahoma"
6861,OKlahoma City,OK,24.0,1,0,Oklahoma,"OKlahoma City, Oklahoma"
6862,Oklahoma City,OK,0.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6863,Oklahoma City,OK,17.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6864,Oklahoma City,OK,20.0,3,0,Oklahoma,"Oklahoma City, Oklahoma"
6865,Oklahoma City,OK,21.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6866,Oklahoma City,OK,22.0,2,0,Oklahoma,"Oklahoma City, Oklahoma"
6867,Oklahoma City,OK,24.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6868,Oklahoma City,OK,25.0,3,0,Oklahoma,"Oklahoma City, Oklahoma"
6869,Oklahoma City,OK,26.0,2,0,Oklahoma,"Oklahoma City, Oklahoma"
6870,Oklahoma City,OK,27.0,4,1,Oklahoma,"Oklahoma City, Oklahoma"
6871,Oklahoma City,OK,29.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6872,Oklahoma City,OK,30.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6873,Oklahoma City,OK,32.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6874,Oklahoma City,OK,33.0,2,0,Oklahoma,"Oklahoma City, Oklahoma"
6875,Oklahoma City,OK,34.0,1,1,Oklahoma,"Oklahoma City, Oklahoma"
6876,Oklahoma City,OK,35.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6877,Oklahoma City,OK,36.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6878,Oklahoma City,OK,38.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6879,Oklahoma City,OK,39.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6880,Oklahoma City,OK,40.0,3,0,Oklahoma,"Oklahoma City, Oklahoma"
6881,Oklahoma City,OK,41.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6882,Oklahoma City,OK,42.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6883,Oklahoma City,OK,46.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6884,Oklahoma City,OK,48.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6885,Oklahoma City,OK,61.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6886,Oklahoma City,OK,62.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6887,Oklahoma City,OK,76.0,1,0,Oklahoma,"Oklahoma City, Oklahoma"
6888,Oklahoma city,OK,35.0,1,0,Oklahoma,"Oklahoma city, Oklahoma"
6889,Osage County,OK,48.0,1,0,Oklahoma,"Osage County, Oklahoma"
6890,Paden,OK,48.0,1,0,Oklahoma,"Paden, Oklahoma"
6891,Panama,OK,16.0,1,0,Oklahoma,"Panama, Oklahoma"
6892,Paoli,OK,23.0,1,0,Oklahoma,"Paoli, Oklahoma"
6893,Paoli,OK,58.0,1,0,Oklahoma,"Paoli, Oklahoma"
6894,Pryor,OK,29.0,1,0,Oklahoma,"Pryor, Oklahoma"
6895,Sallisaw,OK,29.0,1,0,Oklahoma,"Sallisaw, Oklahoma"
6896,Skiatook,OK,83.0,1,0,Oklahoma,"Skiatook, Oklahoma"
6897,Stillwell,OK,53.0,1,0,Oklahoma,"Stillwell, Oklahoma"
6898,Tulsa,OK,18.0,2,0,Oklahoma,"Tulsa, Oklahoma"
6899,Tulsa,OK,19.0,1,0,Oklahoma,"Tulsa, Oklahoma"
6900,Tulsa,OK,20.0,4,0,Oklahoma,"Tulsa, Oklahoma"
6901,Tulsa,OK,21.0,3,0,Oklahoma,"Tulsa, Oklahoma"
6902,Tulsa,OK,22.0,1,1,Oklahoma,"Tulsa, Oklahoma"
6903,Tulsa,OK,23.0,3,2,Oklahoma,"Tulsa, Oklahoma"
6904,Tulsa,OK,24.0,1,0,Oklahoma,"Tulsa, Oklahoma"
6905,Tulsa,OK,25.0,1,0,Oklahoma,"Tulsa, Oklahoma"
6906,Tulsa,OK,28.0,1,0,Oklahoma,"Tulsa, Oklahoma"
6907,Tulsa,OK,31.0,2,0,Oklahoma,"Tulsa, Oklahoma"
6908,Tulsa,OK,33.0,2,1,Oklahoma,"Tulsa, Oklahoma"
6909,Tulsa,OK,34.0,2,0,Oklahoma,"Tulsa, Oklahoma"
6910,Tulsa,OK,35.0,1,1,Oklahoma,"Tulsa, Oklahoma"
6911,Tulsa,OK,37.0,2,0,Oklahoma,"Tulsa, Oklahoma"
6912,Tulsa,OK,42.0,1,0,Oklahoma,"Tulsa, Oklahoma"
6913,Tulsa,OK,44.0,1,0,Oklahoma,"Tulsa, Oklahoma"
6914,Tulsa,OK,45.0,1,0,Oklahoma,"Tulsa, Oklahoma"
6915,Tulsa,OK,48.0,2,0,Oklahoma,"Tulsa, Oklahoma"
6916,Tulsa,OK,49.0,1,0,Oklahoma,"Tulsa, Oklahoma"
6917,Tulsa,OK,50.0,1,0,Oklahoma,"Tulsa, Oklahoma"
6918,Tulsa,OK,52.0,1,0,Oklahoma,"Tulsa, Oklahoma"
6919,Tulsa,OK,53.0,1,0,Oklahoma,"Tulsa, Oklahoma"
6920,Tulsa,OK,62.0,1,0,Oklahoma,"Tulsa, Oklahoma"
6921,Tulsa ,OK,28.0,1,0,Oklahoma,"Tulsa , Oklahoma"
6922,Wade,OK,27.0,1,0,Oklahoma,"Wade, Oklahoma"
6923,Yale,OK,37.0,1,0,Oklahoma,"Yale, Oklahoma"
6924,Amber,OK,24.0,0,1,Oklahoma,"Amber, Oklahoma"
6925,Boley,OK,53.0,0,1,Oklahoma,"Boley, Oklahoma"
6926,Clinton,OK,35.0,0,1,Oklahoma,"Clinton, Oklahoma"
6927,Coleman,OK,75.0,0,1,Oklahoma,"Coleman, Oklahoma"
6928,Cushing,OK,30.0,0,1,Oklahoma,"Cushing, Oklahoma"
6929,Elk City,OK,56.0,0,1,Oklahoma,"Elk City, Oklahoma"
6930,Grove,OK,49.0,0,1,Oklahoma,"Grove, Oklahoma"
6931,Jenks,OK,47.0,0,1,Oklahoma,"Jenks, Oklahoma"
6932,Lawton,OK,30.0,0,1,Oklahoma,"Lawton, Oklahoma"
6933,Lawton,OK,39.0,0,1,Oklahoma,"Lawton, Oklahoma"
6934,Logan County,OK,33.0,0,1,Oklahoma,"Logan County, Oklahoma"
6935,Midwest City,OK,20.0,0,1,Oklahoma,"Midwest City, Oklahoma"
6936,Midwest City,OK,39.0,0,1,Oklahoma,"Midwest City, Oklahoma"
6937,Muskogee,OK,22.0,0,1,Oklahoma,"Muskogee, Oklahoma"
6938,Oklahoma City,OK,16.0,0,1,Oklahoma,"Oklahoma City, Oklahoma"
6939,Oklahoma City,OK,28.0,0,1,Oklahoma,"Oklahoma City, Oklahoma"
6940,Oklahoma City,OK,53.0,0,1,Oklahoma,"Oklahoma City, Oklahoma"
6941,Oklahoma City,OK,57.0,0,1,Oklahoma,"Oklahoma City, Oklahoma"
6942,Shawnee,OK,34.0,0,1,Oklahoma,"Shawnee, Oklahoma"
6943,The Village,OK,22.0,0,1,Oklahoma,"The Village, Oklahoma"
6944,Tulsa,OK,15.0,0,1,Oklahoma,"Tulsa, Oklahoma"
6945,Tulsa,OK,46.0,0,2,Oklahoma,"Tulsa, Oklahoma"
6946,Tulsa,OK,51.0,0,1,Oklahoma,"Tulsa, Oklahoma"
6947,Tulsa,OK,54.0,0,1,Oklahoma,"Tulsa, Oklahoma"
6948,Tulsa,OK,55.0,0,1,Oklahoma,"Tulsa, Oklahoma"
6949,Ardentown,DE,25.0,1,0,Delaware,"Ardentown, Delaware"
6950,Bear,DE,41.0,1,0,Delaware,"Bear, Delaware"
6951,Dover,DE,18.0,1,0,Delaware,"Dover, Delaware"
6952,Hampstead,DE,38.0,1,0,Delaware,"Hampstead, Delaware"
6953,Laurel,DE,21.0,1,0,Delaware,"Laurel, Delaware"
6954,Middletown,DE,65.0,1,0,Delaware,"Middletown, Delaware"
6955,Milford,DE,23.0,1,0,Delaware,"Milford, Delaware"
6956,Milford,DE,42.0,1,0,Delaware,"Milford, Delaware"
6957,Milford,DE,58.0,1,0,Delaware,"Milford, Delaware"
6958,Milford,DE,72.0,1,0,Delaware,"Milford, Delaware"
6959,Millsboro,DE,41.0,1,0,Delaware,"Millsboro, Delaware"
6960,Newark,DE,16.0,1,0,Delaware,"Newark, Delaware"
6961,Talleyville,DE,39.0,1,1,Delaware,"Talleyville, Delaware"
